time,SSD_sum [h],GLO_real_daysum_kWh [kW h m-2],lat,lon
2018-01-01T00:00+00:00,0.0,0.509,48.224236,16.350174
2018-01-02T00:00+00:00,1.5,0.703,48.224236,16.350174
2018-01-03T00:00+00:00,0.0,0.466,48.224236,16.350174
2018-01-04T00:00+00:00,3.0,0.845,48.224236,16.350174
2018-01-05T00:00+00:00,1.3,0.737,48.224236,16.350174
2018-01-06T00:00+00:00,5.5,1.038,48.224236,16.350174
2018-01-07T00:00+00:00,0.3,0.673,48.224236,16.350174
2018-01-08T00:00+00:00,1.0,0.532,48.224236,16.350174
2018-01-09T00:00+00:00,0.0,0.481,48.224236,16.350174
2018-01-10T00:00+00:00,0.0,0.383,48.224236,16.350174
2018-01-11T00:00+00:00,4.5,1.002,48.224236,16.350174
2018-01-12T00:00+00:00,1.0,0.845,48.224236,16.350174
2018-01-13T00:00+00:00,1.3,0.642,48.224236,16.350174
2018-01-14T00:00+00:00,2.3,0.907,48.224236,16.350174
2018-01-15T00:00+00:00,6.5,1.524,48.224236,16.350174
2018-01-16T00:00+00:00,0.8,0.689,48.224236,16.350174
2018-01-17T00:00+00:00,3.5,1.05,48.224236,16.350174
2018-01-18T00:00+00:00,1.5,0.724,48.224236,16.350174
2018-01-19T00:00+00:00,4.0,1.152,48.224236,16.350174
2018-01-20T00:00+00:00,3.8,1.176,48.224236,16.350174
2018-01-21T00:00+00:00,2.0,1.111,48.224236,16.350174
2018-01-22T00:00+00:00,3.3,1.202,48.224236,16.350174
2018-01-23T00:00+00:00,0.8,0.935,48.224236,16.350174
2018-01-24T00:00+00:00,3.0,0.935,48.224236,16.350174
2018-01-25T00:00+00:00,2.5,1.15,48.224236,16.350174
2018-01-26T00:00+00:00,5.8,1.401,48.224236,16.350174
2018-01-27T00:00+00:00,1.0,1.067,48.224236,16.350174
2018-01-28T00:00+00:00,3.8,1.263,48.224236,16.350174
2018-01-29T00:00+00:00,7.8,1.668,48.224236,16.350174
2018-01-30T00:00+00:00,4.3,1.242,48.224236,16.350174
2018-01-31T00:00+00:00,5.5,1.425,48.224236,16.350174
2018-02-01T00:00+00:00,0.0,1.286,48.224236,16.350174
2018-02-02T00:00+00:00,0.0,1.212,48.224236,16.350174
2018-02-03T00:00+00:00,0.8,1.222,48.224236,16.350174
2018-02-04T00:00+00:00,4.3,1.968,48.224236,16.350174
2018-02-05T00:00+00:00,3.5,1.937,48.224236,16.350174
2018-02-06T00:00+00:00,4.8,2.131,48.224236,16.350174
2018-02-07T00:00+00:00,0.3,0.976,48.224236,16.350174
2018-02-08T00:00+00:00,1.5,1.712,48.224236,16.350174
2018-02-09T00:00+00:00,2.5,1.974,48.224236,16.350174
2018-02-10T00:00+00:00,5.0,2.261,48.224236,16.350174
2018-02-11T00:00+00:00,6.5,2.075,48.224236,16.350174
2018-02-12T00:00+00:00,0.0,1.406,48.224236,16.350174
2018-02-13T00:00+00:00,1.3,1.884,48.224236,16.350174
2018-02-14T00:00+00:00,5.0,2.237,48.224236,16.350174
2018-02-15T00:00+00:00,7.8,2.897,48.224236,16.350174
2018-02-16T00:00+00:00,3.5,1.956,48.224236,16.350174
2018-02-17T00:00+00:00,1.8,1.718,48.224236,16.350174
2018-02-18T00:00+00:00,1.0,2.015,48.224236,16.350174
2018-02-19T00:00+00:00,6.3,2.225,48.224236,16.350174
2018-02-20T00:00+00:00,1.3,1.974,48.224236,16.350174
2018-02-21T00:00+00:00,3.0,2.674,48.224236,16.350174
2018-02-22T00:00+00:00,3.5,2.03,48.224236,16.350174
2018-02-23T00:00+00:00,3.0,2.261,48.224236,16.350174
2018-02-24T00:00+00:00,7.8,3.323,48.224236,16.350174
2018-02-25T00:00+00:00,9.5,3.283,48.224236,16.350174
2018-02-26T00:00+00:00,4.8,2.404,48.224236,16.350174
2018-02-27T00:00+00:00,4.5,2.505,48.224236,16.350174
2018-02-28T00:00+00:00,9.8,3.451,48.224236,16.350174
2018-03-01T00:00+00:00,4.8,2.647,48.224236,16.350174
2018-03-02T00:00+00:00,8.3,3.527,48.224236,16.350174
2018-03-03T00:00+00:00,5.8,3.253,48.224236,16.350174
2018-03-04T00:00+00:00,7.8,2.956,48.224236,16.350174
2018-03-05T00:00+00:00,1.3,1.999,48.224236,16.350174
2018-03-06T00:00+00:00,3.3,1.937,48.224236,16.350174
2018-03-07T00:00+00:00,6.8,3.19,48.224236,16.350174
2018-03-08T00:00+00:00,7.5,3.264,48.224236,16.350174
2018-03-09T00:00+00:00,2.8,2.965,48.224236,16.350174
2018-03-10T00:00+00:00,6.5,3.556,48.224236,16.350174
2018-03-11T00:00+00:00,5.3,2.739,48.224236,16.350174
2018-03-12T00:00+00:00,1.5,2.717,48.224236,16.350174
2018-03-13T00:00+00:00,10.0,3.621,48.224236,16.350174
2018-03-14T00:00+00:00,3.0,2.835,48.224236,16.350174
2018-03-15T00:00+00:00,8.3,4.12,48.224236,16.350174
2018-03-16T00:00+00:00,0.3,1.656,48.224236,16.350174
2018-03-17T00:00+00:00,1.8,2.185,48.224236,16.350174
2018-03-18T00:00+00:00,6.5,2.824,48.224236,16.350174
2018-03-19T00:00+00:00,2.5,2.979,48.224236,16.350174
2018-03-20T00:00+00:00,5.0,3.141,48.224236,16.350174
2018-03-21T00:00+00:00,9.8,3.96,48.224236,16.350174
2018-03-22T00:00+00:00,11.3,4.629,48.224236,16.350174
2018-03-23T00:00+00:00,5.0,2.954,48.224236,16.350174
2018-03-24T00:00+00:00,10.0,4.719,48.224236,16.350174
2018-03-25T00:00+00:00,9.5,3.592,48.224236,16.350174
2018-03-26T00:00+00:00,10.3,4.789,48.224236,16.350174
2018-03-27T00:00+00:00,4.8,3.839,48.224236,16.350174
2018-03-28T00:00+00:00,6.5,3.964,48.224236,16.350174
2018-03-29T00:00+00:00,1.0,2.865,48.224236,16.350174
2018-03-30T00:00+00:00,7.0,3.799,48.224236,16.350174
2018-03-31T00:00+00:00,1.8,2.585,48.224236,16.350174
2018-04-01T00:00+00:00,5.3,3.272,48.224236,16.350174
2018-04-02T00:00+00:00,11.8,5.869,48.224236,16.350174
2018-04-03T00:00+00:00,11.0,5.623,48.224236,16.350174
2018-04-04T00:00+00:00,4.8,3.542,48.224236,16.350174
2018-04-05T00:00+00:00,1.3,3.532,48.224236,16.350174
2018-04-06T00:00+00:00,9.8,4.572,48.224236,16.350174
2018-04-07T00:00+00:00,10.8,5.198,48.224236,16.350174
2018-04-08T00:00+00:00,10.8,5.643,48.224236,16.350174
2018-04-09T00:00+00:00,11.5,5.804,48.224236,16.350174
2018-04-10T00:00+00:00,8.3,5.128,48.224236,16.350174
2018-04-11T00:00+00:00,10.5,5.57,48.224236,16.350174
2018-04-12T00:00+00:00,8.8,5.382,48.224236,16.350174
2018-04-13T00:00+00:00,10.5,5.529,48.224236,16.350174
2018-04-14T00:00+00:00,12.0,6.717,48.224236,16.350174
2018-04-15T00:00+00:00,3.5,4.199,48.224236,16.350174
2018-04-16T00:00+00:00,0.5,3.164,48.224236,16.350174
2018-04-17T00:00+00:00,12.0,5.746,48.224236,16.350174
2018-04-18T00:00+00:00,12.5,6.543,48.224236,16.350174
2018-04-19T00:00+00:00,12.5,6.302,48.224236,16.350174
2018-04-20T00:00+00:00,12.5,6.478,48.224236,16.350174
2018-04-21T00:00+00:00,12.5,6.477,48.224236,16.350174
2018-04-22T00:00+00:00,12.0,6.358,48.224236,16.350174
2018-04-23T00:00+00:00,11.0,6.51,48.224236,16.350174
2018-04-24T00:00+00:00,9.3,5.922,48.224236,16.350174
2018-04-25T00:00+00:00,12.8,6.506,48.224236,16.350174
2018-04-26T00:00+00:00,0.0,3.55,48.224236,16.350174
2018-04-27T00:00+00:00,11.3,6.842,48.224236,16.350174
2018-04-28T00:00+00:00,12.3,6.684,48.224236,16.350174
2018-04-29T00:00+00:00,12.8,6.545,48.224236,16.350174
2018-04-30T00:00+00:00,12.0,6.206,48.224236,16.350174
2018-05-01T00:00+00:00,8.3,5.8,48.224236,16.350174
2018-05-02T00:00+00:00,10.5,7.083,48.224236,16.350174
2018-05-03T00:00+00:00,12.8,7.054,48.224236,16.350174
2018-05-04T00:00+00:00,9.8,5.791,48.224236,16.350174
2018-05-05T00:00+00:00,10.0,5.985,48.224236,16.350174
2018-05-06T00:00+00:00,13.0,7.034,48.224236,16.350174
2018-05-07T00:00+00:00,12.8,7.216,48.224236,16.350174
2018-05-08T00:00+00:00,10.0,6.513,48.224236,16.350174
2018-05-09T00:00+00:00,12.8,6.876,48.224236,16.350174
2018-05-10T00:00+00:00,10.8,6.521,48.224236,16.350174
2018-05-11T00:00+00:00,12.0,6.145,48.224236,16.350174
2018-05-12T00:00+00:00,10.8,6.601,48.224236,16.350174
2018-05-13T00:00+00:00,13.5,7.132,48.224236,16.350174
2018-05-14T00:00+00:00,7.5,6.181,48.224236,16.350174
2018-05-15T00:00+00:00,0.0,2.443,48.224236,16.350174
2018-05-16T00:00+00:00,9.8,6.326,48.224236,16.350174
2018-05-17T00:00+00:00,5.3,4.533,48.224236,16.350174
2018-05-18T00:00+00:00,11.0,6.657,48.224236,16.350174
2018-05-19T00:00+00:00,12.8,6.611,48.224236,16.350174
2018-05-20T00:00+00:00,13.3,7.084,48.224236,16.350174
2018-05-21T00:00+00:00,8.8,6.314,48.224236,16.350174
2018-05-22T00:00+00:00,10.5,6.82,48.224236,16.350174
2018-05-23T00:00+00:00,10.8,6.603,48.224236,16.350174
2018-05-24T00:00+00:00,5.0,5.194,48.224236,16.350174
2018-05-25T00:00+00:00,4.0,3.815,48.224236,16.350174
2018-05-26T00:00+00:00,13.0,6.349,48.224236,16.350174
2018-05-27T00:00+00:00,9.8,6.225,48.224236,16.350174
2018-05-28T00:00+00:00,10.5,6.281,48.224236,16.350174
2018-05-29T00:00+00:00,12.5,6.663,48.224236,16.350174
2018-05-30T00:00+00:00,11.0,6.759,48.224236,16.350174
2018-05-31T00:00+00:00,12.8,7.003,48.224236,16.350174
2018-06-01T00:00+00:00,5.5,4.514,48.224236,16.350174
2018-06-02T00:00+00:00,11.0,6.059,48.224236,16.350174
2018-06-03T00:00+00:00,11.3,6.314,48.224236,16.350174
2018-06-04T00:00+00:00,13.3,6.798,48.224236,16.350174
2018-06-05T00:00+00:00,12.0,6.716,48.224236,16.350174
2018-06-06T00:00+00:00,9.5,5.8,48.224236,16.350174
2018-06-07T00:00+00:00,12.0,6.07,48.224236,16.350174
2018-06-08T00:00+00:00,13.5,7.231,48.224236,16.350174
2018-06-09T00:00+00:00,10.3,5.738,48.224236,16.350174
2018-06-10T00:00+00:00,10.5,5.413,48.224236,16.350174
2018-06-11T00:00+00:00,13.3,7.024,48.224236,16.350174
2018-06-12T00:00+00:00,7.3,4.522,48.224236,16.350174
2018-06-13T00:00+00:00,7.3,5.16,48.224236,16.350174
2018-06-14T00:00+00:00,0.8,3.683,48.224236,16.350174
2018-06-15T00:00+00:00,10.0,5.903,48.224236,16.350174
2018-06-16T00:00+00:00,7.0,5.332,48.224236,16.350174
2018-06-17T00:00+00:00,9.3,5.361,48.224236,16.350174
2018-06-18T00:00+00:00,14.0,6.273,48.224236,16.350174
2018-06-19T00:00+00:00,13.5,6.561,48.224236,16.350174
2018-06-20T00:00+00:00,13.8,6.661,48.224236,16.350174
2018-06-21T00:00+00:00,12.0,5.893,48.224236,16.350174
2018-06-22T00:00+00:00,3.0,3.942,48.224236,16.350174
2018-06-23T00:00+00:00,9.3,5.683,48.224236,16.350174
2018-06-24T00:00+00:00,8.5,5.496,48.224236,16.350174
2018-06-25T00:00+00:00,11.3,5.447,48.224236,16.350174
2018-06-26T00:00+00:00,8.0,5.463,48.224236,16.350174
2018-06-27T00:00+00:00,10.5,6.892,48.224236,16.350174
2018-06-28T00:00+00:00,9.0,4.856,48.224236,16.350174
2018-06-29T00:00+00:00,10.3,5.232,48.224236,16.350174
2018-06-30T00:00+00:00,14.0,7.232,48.224236,16.350174
2018-07-01T00:00+00:00,13.5,6.864,48.224236,16.350174
2018-07-02T00:00+00:00,14.3,7.437,48.224236,16.350174
2018-07-03T00:00+00:00,13.5,7.046,48.224236,16.350174
2018-07-04T00:00+00:00,11.5,6.484,48.224236,16.350174
2018-07-05T00:00+00:00,12.3,6.742,48.224236,16.350174
2018-07-06T00:00+00:00,3.3,3.715,48.224236,16.350174
2018-07-07T00:00+00:00,13.3,7.09,48.224236,16.350174
2018-07-08T00:00+00:00,9.0,5.752,48.224236,16.350174
2018-07-09T00:00+00:00,13.3,7.148,48.224236,16.350174
2018-07-10T00:00+00:00,7.8,4.293,48.224236,16.350174
2018-07-11T00:00+00:00,4.8,4.128,48.224236,16.350174
2018-07-12T00:00+00:00,13.0,6.407,48.224236,16.350174
2018-07-13T00:00+00:00,11.3,6.252,48.224236,16.350174
2018-07-14T00:00+00:00,12.3,6.312,48.224236,16.350174
2018-07-15T00:00+00:00,13.5,6.677,48.224236,16.350174
2018-07-16T00:00+00:00,8.8,5.009,48.224236,16.350174
2018-07-17T00:00+00:00,6.0,4.92,48.224236,16.350174
2018-07-18T00:00+00:00,7.0,4.653,48.224236,16.350174
2018-07-19T00:00+00:00,12.8,7.146,48.224236,16.350174
2018-07-20T00:00+00:00,13.5,6.952,48.224236,16.350174
2018-07-21T00:00+00:00,8.5,5.398,48.224236,16.350174
2018-07-22T00:00+00:00,3.5,4.096,48.224236,16.350174
2018-07-23T00:00+00:00,7.5,5.028,48.224236,16.350174
2018-07-24T00:00+00:00,13.3,6.751,48.224236,16.350174
2018-07-25T00:00+00:00,12.3,6.803,48.224236,16.350174
2018-07-26T00:00+00:00,9.8,6.241,48.224236,16.350174
2018-07-27T00:00+00:00,11.8,6.836,48.224236,16.350174
2018-07-28T00:00+00:00,13.0,6.864,48.224236,16.350174
2018-07-29T00:00+00:00,12.8,7.128,48.224236,16.350174
2018-07-30T00:00+00:00,13.0,7.097,48.224236,16.350174
2018-07-31T00:00+00:00,13.3,7.017,48.224236,16.350174
2018-08-01T00:00+00:00,10.0,1.583,48.224236,16.350174
2018-08-02T00:00+00:00,10.3,5.733,48.224236,16.350174
2018-08-03T00:00+00:00,13.5,6.69,48.224236,16.350174
2018-08-04T00:00+00:00,13.3,6.649,48.224236,16.350174
2018-08-05T00:00+00:00,11.3,5.965,48.224236,16.350174
2018-08-06T00:00+00:00,13.3,6.768,48.224236,16.350174
2018-08-07T00:00+00:00,8.8,4.985,48.224236,16.350174
2018-08-08T00:00+00:00,12.0,5.632,48.224236,16.350174
2018-08-09T00:00+00:00,13.0,6.524,48.224236,16.350174
2018-08-10T00:00+00:00,8.3,4.958,48.224236,16.350174
2018-08-11T00:00+00:00,9.5,5.262,48.224236,16.350174
2018-08-12T00:00+00:00,13.3,6.556,48.224236,16.350174
2018-08-13T00:00+00:00,13.0,6.305,48.224236,16.350174
2018-08-14T00:00+00:00,2.3,2.848,48.224236,16.350174
2018-08-15T00:00+00:00,12.5,5.397,48.224236,16.350174
2018-08-16T00:00+00:00,13.3,6.182,48.224236,16.350174
2018-08-17T00:00+00:00,13.3,6.395,48.224236,16.350174
2018-08-18T00:00+00:00,12.8,5.884,48.224236,16.350174
2018-08-19T00:00+00:00,12.0,6.001,48.224236,16.350174
2018-08-20T00:00+00:00,12.8,5.964,48.224236,16.350174
2018-08-21T00:00+00:00,12.5,6.23,48.224236,16.350174
2018-08-22T00:00+00:00,12.8,6.157,48.224236,16.350174
2018-08-23T00:00+00:00,11.3,1.638,48.224236,16.350174
2018-08-24T00:00+00:00,7.5,4.009,48.224236,16.350174
2018-08-25T00:00+00:00,1.3,2.706,48.224236,16.350174
2018-08-26T00:00+00:00,5.5,3.455,48.224236,16.350174
2018-08-27T00:00+00:00,12.3,6.108,48.224236,16.350174
2018-08-28T00:00+00:00,11.8,5.648,48.224236,16.350174
2018-08-29T00:00+00:00,12.0,5.754,48.224236,16.350174
2018-08-30T00:00+00:00,9.8,4.694,48.224236,16.350174
2018-08-31T00:00+00:00,7.0,3.864,48.224236,16.350174
2018-09-01T00:00+00:00,1.5,2.021,48.224236,16.350174
2018-09-02T00:00+00:00,5.5,3.042,48.224236,16.350174
2018-09-03T00:00+00:00,5.0,3.273,48.224236,16.350174
2018-09-04T00:00+00:00,10.0,4.557,48.224236,16.350174
2018-09-05T00:00+00:00,11.8,5.041,48.224236,16.350174
2018-09-06T00:00+00:00,11.8,5.006,48.224236,16.350174
2018-09-07T00:00+00:00,10.0,5.61,48.224236,16.350174
2018-09-08T00:00+00:00,11.5,5.194,48.224236,16.350174
2018-09-09T00:00+00:00,11.0,5.073,48.224236,16.350174
2018-09-10T00:00+00:00,11.0,5.141,48.224236,16.350174
2018-09-11T00:00+00:00,9.3,4.916,48.224236,16.350174
2018-09-12T00:00+00:00,11.0,5.023,48.224236,16.350174
2018-09-13T00:00+00:00,11.5,5.014,48.224236,16.350174
2018-09-14T00:00+00:00,3.0,2.413,48.224236,16.350174
2018-09-15T00:00+00:00,7.8,3.744,48.224236,16.350174
2018-09-16T00:00+00:00,11.3,4.651,48.224236,16.350174
2018-09-17T00:00+00:00,11.3,4.723,48.224236,16.350174
2018-09-18T00:00+00:00,10.8,4.55,48.224236,16.350174
2018-09-19T00:00+00:00,10.8,4.738,48.224236,16.350174
2018-09-20T00:00+00:00,11.0,4.415,48.224236,16.350174
2018-09-21T00:00+00:00,10.5,4.362,48.224236,16.350174
2018-09-22T00:00+00:00,1.8,2.031,48.224236,16.350174
2018-09-23T00:00+00:00,5.5,2.887,48.224236,16.350174
2018-09-24T00:00+00:00,8.5,3.603,48.224236,16.350174
2018-09-25T00:00+00:00,9.5,3.851,48.224236,16.350174
2018-09-26T00:00+00:00,10.8,4.479,48.224236,16.350174
2018-09-27T00:00+00:00,10.8,4.262,48.224236,16.350174
2018-09-28T00:00+00:00,10.8,4.155,48.224236,16.350174
2018-09-29T00:00+00:00,10.3,4.01,48.224236,16.350174
2018-09-30T00:00+00:00,10.8,4.123,48.224236,16.350174
2018-10-01T00:00+00:00,7.8,3.188,48.224236,16.350174
2018-10-02T00:00+00:00,7.8,3.198,48.224236,16.350174
2018-10-03T00:00+00:00,5.3,3.18,48.224236,16.350174
2018-10-04T00:00+00:00,10.3,4.016,48.224236,16.350174
2018-10-05T00:00+00:00,10.8,3.856,48.224236,16.350174
2018-10-06T00:00+00:00,8.8,3.642,48.224236,16.350174
2018-10-07T00:00+00:00,7.3,2.953,48.224236,16.350174
2018-10-08T00:00+00:00,8.5,3.294,48.224236,16.350174
2018-10-09T00:00+00:00,9.5,3.506,48.224236,16.350174
2018-10-10T00:00+00:00,10.0,3.393,48.224236,16.350174
2018-10-11T00:00+00:00,10.3,3.447,48.224236,16.350174
2018-10-12T00:00+00:00,10.3,3.422,48.224236,16.350174
2018-10-13T00:00+00:00,10.0,3.405,48.224236,16.350174
2018-10-14T00:00+00:00,10.0,3.325,48.224236,16.350174
2018-10-15T00:00+00:00,6.3,2.783,48.224236,16.350174
2018-10-16T00:00+00:00,9.3,3.201,48.224236,16.350174
2018-10-17T00:00+00:00,5.3,2.785,48.224236,16.350174
2018-10-18T00:00+00:00,8.8,2.986,48.224236,16.350174
2018-10-19T00:00+00:00,9.5,2.968,48.224236,16.350174
2018-10-20T00:00+00:00,8.0,3.005,48.224236,16.350174
2018-10-21T00:00+00:00,7.0,2.106,48.224236,16.350174
2018-10-22T00:00+00:00,6.0,2.425,48.224236,16.350174
2018-10-23T00:00+00:00,2.0,1.758,48.224236,16.350174
2018-10-24T00:00+00:00,0.0,1.589,48.224236,16.350174
2018-10-25T00:00+00:00,8.3,2.731,48.224236,16.350174
2018-10-26T00:00+00:00,7.5,2.592,48.224236,16.350174
2018-10-27T00:00+00:00,0.5,1.531,48.224236,16.350174
2018-10-28T00:00+00:00,1.8,1.444,48.224236,16.350174
2018-10-29T00:00+00:00,3.3,1.714,48.224236,16.350174
2018-10-30T00:00+00:00,7.5,2.402,48.224236,16.350174
2018-10-31T00:00+00:00,8.8,2.603,48.224236,16.350174
2018-11-01T00:00+00:00,1.5,0.793,48.224236,16.350174
2018-11-02T00:00+00:00,7.3,1.945,48.224236,16.350174
2018-11-03T00:00+00:00,4.5,1.157,48.224236,16.350174
2018-11-04T00:00+00:00,5.3,1.137,48.224236,16.350174
2018-11-05T00:00+00:00,4.5,1.049,48.224236,16.350174
2018-11-06T00:00+00:00,8.5,1.782,48.224236,16.350174
2018-11-07T00:00+00:00,5.8,1.604,48.224236,16.350174
2018-11-08T00:00+00:00,8.0,1.749,48.224236,16.350174
2018-11-09T00:00+00:00,3.3,1.066,48.224236,16.350174
2018-11-10T00:00+00:00,5.8,0.674,48.224236,16.350174
2018-11-11T00:00+00:00,3.0,0.701,48.224236,16.350174
2018-11-12T00:00+00:00,6.3,0.702,48.224236,16.350174
2018-11-13T00:00+00:00,5.3,0.869,48.224236,16.350174
2018-11-14T00:00+00:00,7.8,1.454,48.224236,16.350174
2018-11-15T00:00+00:00,6.8,1.501,48.224236,16.350174
2018-11-16T00:00+00:00,6.5,1.683,48.224236,16.350174
2018-11-17T00:00+00:00,8.8,2.036,48.224236,16.350174
2018-11-18T00:00+00:00,2.8,0.934,48.224236,16.350174
2018-11-19T00:00+00:00,2.8,0.938,48.224236,16.350174
2018-11-20T00:00+00:00,1.5,0.399,48.224236,16.350174
2018-11-21T00:00+00:00,2.3,0.518,48.224236,16.350174
2018-11-22T00:00+00:00,1.5,0.51,48.224236,16.350174
2018-11-23T00:00+00:00,2.8,0.516,48.224236,16.350174
2018-11-24T00:00+00:00,0.0,0.404,48.224236,16.350174
2018-11-25T00:00+00:00,3.5,0.883,48.224236,16.350174
2018-11-26T00:00+00:00,0.3,0.265,48.224236,16.350174
2018-11-27T00:00+00:00,0.0,0.394,48.224236,16.350174
2018-11-28T00:00+00:00,7.8,1.466,48.224236,16.350174
2018-11-29T00:00+00:00,8.3,1.636,48.224236,16.350174
2018-11-30T00:00+00:00,2.5,0.735,48.224236,16.350174
2018-12-01T00:00+00:00,1.3,0.628,48.224236,16.350174
2018-12-02T00:00+00:00,1.5,0.69,48.224236,16.350174
2018-12-03T00:00+00:00,1.0,0.486,48.224236,16.350174
2018-12-04T00:00+00:00,2.8,0.853,48.224236,16.350174
2018-12-05T00:00+00:00,7.8,1.481,48.224236,16.350174
2018-12-06T00:00+00:00,2.0,0.751,48.224236,16.350174
2018-12-07T00:00+00:00,3.8,0.878,48.224236,16.350174
2018-12-08T00:00+00:00,2.0,0.585,48.224236,16.350174
2018-12-09T00:00+00:00,1.8,0.701,48.224236,16.350174
2018-12-10T00:00+00:00,3.8,0.939,48.224236,16.350174
2018-12-11T00:00+00:00,1.0,0.651,48.224236,16.350174
2018-12-12T00:00+00:00,2.3,0.792,48.224236,16.350174
2018-12-13T00:00+00:00,6.8,1.159,48.224236,16.350174
2018-12-14T00:00+00:00,1.8,0.664,48.224236,16.350174
2018-12-15T00:00+00:00,3.8,0.873,48.224236,16.350174
2018-12-16T00:00+00:00,5.3,1.082,48.224236,16.350174
2018-12-17T00:00+00:00,0.0,0.604,48.224236,16.350174
2018-12-18T00:00+00:00,4.5,1.003,48.224236,16.350174
2018-12-19T00:00+00:00,0.3,0.714,48.224236,16.350174
2018-12-20T00:00+00:00,0.3,0.492,48.224236,16.350174
2018-12-21T00:00+00:00,0.3,0.628,48.224236,16.350174
2018-12-22T00:00+00:00,1.5,0.75,48.224236,16.350174
2018-12-23T00:00+00:00,2.5,0.785,48.224236,16.350174
2018-12-24T00:00+00:00,2.3,0.671,48.224236,16.350174
2018-12-25T00:00+00:00,1.5,0.599,48.224236,16.350174
2018-12-26T00:00+00:00,6.5,1.137,48.224236,16.350174
2018-12-27T00:00+00:00,0.8,0.629,48.224236,16.350174
2018-12-28T00:00+00:00,4.3,0.907,48.224236,16.350174
2018-12-29T00:00+00:00,3.0,0.821,48.224236,16.350174
2018-12-30T00:00+00:00,1.5,0.728,48.224236,16.350174
2018-12-31T00:00+00:00,6.0,1.132,48.224236,16.350174
2019-01-01T00:00+00:00,0.5,0.509,48.224236,16.350174
2019-01-02T00:00+00:00,2.8,0.92,48.224236,16.350174
2019-01-03T00:00+00:00,0.3,0.625,48.224236,16.350174
2019-01-04T00:00+00:00,1.5,0.61,48.224236,16.350174
2019-01-05T00:00+00:00,0.0,0.446,48.224236,16.350174
2019-01-06T00:00+00:00,1.8,0.821,48.224236,16.350174
2019-01-07T00:00+00:00,5.8,1.103,48.224236,16.350174
2019-01-08T00:00+00:00,0.3,0.67,48.224236,16.350174
2019-01-09T00:00+00:00,2.8,0.833,48.224236,16.350174
2019-01-10T00:00+00:00,1.0,0.806,48.224236,16.350174
2019-01-11T00:00+00:00,6.0,1.373,48.224236,16.350174
2019-01-12T00:00+00:00,3.5,0.929,48.224236,16.350174
2019-01-13T00:00+00:00,5.3,1.199,48.224236,16.350174
2019-01-14T00:00+00:00,4.3,1.116,48.224236,16.350174
2019-01-15T00:00+00:00,0.5,0.711,48.224236,16.350174
2019-01-16T00:00+00:00,5.0,1.175,48.224236,16.350174
2019-01-17T00:00+00:00,6.5,1.56,48.224236,16.350174
2019-01-18T00:00+00:00,1.3,0.85,48.224236,16.350174
2019-01-19T00:00+00:00,0.0,0.885,48.224236,16.350174
2019-01-20T00:00+00:00,5.3,1.386,48.224236,16.350174
2019-01-21T00:00+00:00,8.5,1.958,48.224236,16.350174
2019-01-22T00:00+00:00,7.3,1.478,48.224236,16.350174
2019-01-23T00:00+00:00,2.5,0.93,48.224236,16.350174
2019-01-24T00:00+00:00,3.3,1.382,48.224236,16.350174
2019-01-25T00:00+00:00,7.5,1.492,48.224236,16.350174
2019-01-26T00:00+00:00,0.0,0.775,48.224236,16.350174
2019-01-27T00:00+00:00,1.0,1.034,48.224236,16.350174
2019-01-28T00:00+00:00,0.0,0.636,48.224236,16.350174
2019-01-29T00:00+00:00,7.5,1.697,48.224236,16.350174
2019-01-30T00:00+00:00,7.3,1.698,48.224236,16.350174
2019-01-31T00:00+00:00,4.8,1.347,48.224236,16.350174
2019-02-01T00:00+00:00,1.0,1.388,48.224236,16.350174
2019-02-02T00:00+00:00,1.5,1.519,48.224236,16.350174
2019-02-03T00:00+00:00,0.3,1.286,48.224236,16.350174
2019-02-04T00:00+00:00,7.8,2.253,48.224236,16.350174
2019-02-05T00:00+00:00,7.3,2.472,48.224236,16.350174
2019-02-06T00:00+00:00,6.0,2.193,48.224236,16.350174
2019-02-07T00:00+00:00,7.0,2.514,48.224236,16.350174
2019-02-08T00:00+00:00,5.8,1.965,48.224236,16.350174
2019-02-09T00:00+00:00,4.0,2.084,48.224236,16.350174
2019-02-10T00:00+00:00,3.5,1.891,48.224236,16.350174
2019-02-11T00:00+00:00,1.3,1.822,48.224236,16.350174
2019-02-12T00:00+00:00,3.0,2.026,48.224236,16.350174
2019-02-13T00:00+00:00,4.3,2.239,48.224236,16.350174
2019-02-14T00:00+00:00,7.3,2.398,48.224236,16.350174
2019-02-15T00:00+00:00,8.8,2.936,48.224236,16.350174
2019-02-16T00:00+00:00,6.8,2.749,48.224236,16.350174
2019-02-17T00:00+00:00,9.3,3.115,48.224236,16.350174
2019-02-18T00:00+00:00,7.8,3.042,48.224236,16.350174
2019-02-19T00:00+00:00,9.0,3.131,48.224236,16.350174
2019-02-20T00:00+00:00,7.8,2.847,48.224236,16.350174
2019-02-21T00:00+00:00,6.8,2.909,48.224236,16.350174
2019-02-22T00:00+00:00,5.0,2.288,48.224236,16.350174
2019-02-23T00:00+00:00,8.5,3.037,48.224236,16.350174
2019-02-24T00:00+00:00,2.0,2.073,48.224236,16.350174
2019-02-25T00:00+00:00,5.8,2.742,48.224236,16.350174
2019-02-26T00:00+00:00,7.0,3.006,48.224236,16.350174
2019-02-27T00:00+00:00,,,48.224236,16.350174
